"Data Source","World Development Indicators",

"Last Updated Date","2018-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Tajikistan","TJK","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","732191163.210099","449000000","208666666.666667","469534883.72093","578075187.969925","807354497.354497","799500169.204738","804200071.136404","645740535.668298","717931814.509614","849898376.920484","734839473.906079","799355305.524402","984956000.522637","1210687695.67413","624195276.904319","656366601.988843","766699753.08642","864945258.985047","755400101.383156","842792052.980133","1072802416.38107","1311864491.20881","960179043.700936","836259073.23396","824921857.506774","922953648.04676","1122574979.23904",
"Turkmenistan","TKM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1074000000","2828833333.33333","2178852941.17647","2085727619.04762","1774500000","1045910785.17865","850990876.93167","1375771199.90225","2774067015.18269","2877026029.41176","3080965134.62866","3724574964.78165","4216000000","5270000000","7512000000","9548000000","12345000000","15079000000","17234443263.1579","21836155929.8246","25760632140.3509","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","8986751844.76768","9575486091.95995","10557503086.6264","11223512868.362","11164068832.8634","11737455384.8999","12759252965.9059","13028454066.0571","13841715312.6837","15294070303.8334","16757133651.0278","17722648716.6071","20950319525.9829","29396686061.8871","45494881300.3603","39987003373.4235","46785377084.0352","53459837231.6839","57122654663.174","75950822267.1451","95079609590.0837","101480368963.774","98402290182.6235","109765340871.166","113501177403.977","113833288630.416","100990226519.168","109034201146.04","136206905890.009","149400035149.462","171396146839.209","191619700179.842","190940377916.905","203503356155.819","238197376113.458","280243589523.796","312124241893.065","342781360176.913","340853570730.251","355658741177.574","422552708652.733","407705480489.882","410721656256.41","444240673788.918","564623368229.02","689784236137.726","773222723860.542","875675175659.601","1007827047664.13","803728148809.145","1057902427336.39","1245577335008.63","1262938629674.78","1256548302209.38","1232315811158.7","1105058342637.76","1091769556679.08","1206098269044.95",
"Timor-Leste","TLS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33800000","38500000","36100000","33800000","35400000","36100000","43600000","57900000","80800000","71900000","88000000","97600000","124200000","93900000","74200000","50500000","57600000","",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76055176059.1166","79083780600.7437","87495374482.1368","99649092627.3249","97520364063.892","82269705981.1257","99115995684.125","122369682527.128","120452964735.307","130928534095.545","157021542790.355","203880774892.387","267776563191.084","316657144358.17","381452955566.889","483341137268.208","360272225582.355","435130167406.684","491397320684.81","539747981589.105","496777484928.408","438519599202.543","327854781320.772","320562399429.87","369561801752.564",
"Tonga","TON","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","13435004.5817515","8090553.58670414","11561654.4688401","11967036.7402999","11648334.4511514","16011159.1892507","15794070.3286601","17123440.511208","11355855.8558559","17095217.2005265","18094839.0250716","17534759.3582888","25256966.811371","24250192.2583953","26696066.7461263","38464269.1773422","30278420.4843437","32405166.6542944","27551300.5780347","33681260.4150886","35422928.633252","44685445.2471792","44847645.4293629","37511930.2949062","30749162.8230239","29229150.1433714","23631258.9413448","33365905.1289109","39211569.1186518","45131250.9165567","46713099.1074653","42550151.8243815","36478254.3566186","54958964.6464646","42554538.0447811","45863963.9172585","67308880.5196223","80357779.220013","91728053.9854655","74648071.5113392","74117852.9154444","85586294.0725024","",
"South Asia (IDA & IBRD)","TSA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","3063377651.84496","3191456575.63754","3321772638.936","3727541492.4597","3783773805.97576","3754230894.27564","3723948643.79026","3871644399.26097","3996285152.2354","4107510037.32283","4618521024.40285","4540817977.1906","5119231004.61558","5884630354.52258","7670398114.89233","8706626326.07969","10162449947.1467","11559596145.9857","12345432149.5866","14943732675.2169","17154081179.1112","17884283546.2332","17845458987.1211","19027025306.1625","19721552383.0436","18808194032.7655","20028402869.5347","23682346676.8581","27242784203.4715","30741295460.4636","34102137181.7296","36369447055.3582","40633949543.0597","43716088559.0214","49389338523.7726","60056291997.4726","62942270244.8177","67504933385.8866","70534405958.6811","76207015169.9956","86546418912.2946","87422169540.515","99663543304.6988","121442848773.917","159917716034.639","199280970177.15","243391408117.809","300954533281.948","341417895115.831","325824398971.242","433591514659.433","522457221925.846","522878257092.65","554259875516.707","555490835417.963","503887883998.475","526217173958.025","579727703607.85",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","6043899010.18713","6392118423.14756","6749748958.75508","7287920352.47587","8049024119.24472","8468406388.59729","9067492805.62129","9435764364.42216","10351537238.3604","11201228837.3017","12218964781.3853","12799718742.3192","15255856678.0597","20820102040.5666","32873757163.7404","32243851276.2576","35376427706.9159","43184918858.15","45438136567.6048","60894222023.2388","85587066242.9143","72166260596.6796","61475467198.8797","55551715152.1944","57036478124.2511","55809526477.9907","58474229441.7056","71996193704.9142","73763282242.2702","80895029618.7256","78222857549.7232","77436389228.8268","78733470918.2418","72607636341.6339","75845454559.5175","93927111971.3927","100614001974.375","106127581546.182","95132430292.7995","98008337252.607","120006231928.399","112258470755.751","120601285810.152","148476418828.571","179694071598.988","225201356988.144","289699040649.273","332168283146.06","416804379158.31","313423403412.137","426701762335.015","533791888314.171","534078348328.291","483494825676.228","486811182634.432","358961389867.614","328756731460.393","383758105865.264",
"Trinidad and Tobago","TTO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tunisia","TUN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","188761904.761905","219047619.047619","230285714.285714","254285714.285714","285523809.523809","316571428.571428","406196213.425129","567176692.517292","711574952.56167","1254066437.57159","1343773303.50485","1311100746.26866","1511421911.42191","1847909658.81788","2801968019.6802","3518399604.8407","3487039287.16079","3002031488.06501","2869475545.07955","2721035015.44799","2699940083.88256","2721914357.68262","3376855315.55448","4242247610.16554","4479827241.12504","5353409090.90909","5277717391.30435","6126865671.64179","5908638138.88612","7024021352.31317","8096647985.61912","8248099445.24348","8114748168.9122","8398612452.79705","8713791940.65082","8491938425.62194","9447973865.29506","9438489132.72843","10839425688.7854","13165877157.768","14501002004.008","15823365890.308","19876619322.6159","25197873549.2249","19916981411.5382","22236062596.0598","22602358289.5298","22250016006.1464","22082353665.2921","21692584084.3494","17546696574.2251","16988547486.0335","17635033479.3751",
"Turkey","TUR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","287710645.293876","411111111.111111","500000000","433333333.333333","500000000","544444444.444444","577777777.777778","644444444.444444","644444444.444444","700000000","756521739.130435","864785144.466045","1229681978.79859","1809187279.15194","2039204423.06311","1973410884.91899","2491746091.07332","2238640151.09432","2701589654.88839","2876725552.65952","3550856150.87193","5851518175.85125","7657810068.10086","7693263016.89457","9362386822.29737","10663948825.9196","10081244162.429","13582253228.6478","16947657046.4372","17360346517.8538","20138041278.2139","20765547619.0476","22805811594.2029","24636054545.4545","27918206081.0811","33713478165.9389","39094658476.6585","46664617511.5207","56721035673.1876","47537824737.3448","53091138835.5726","53222799445.1697","58321175690.0212","69359206476.1143","92090930901.4381","105386581571.896","119615726286.314","143399935528.437","174469223972.34","145518900645.161","157844709209.476","185339817910.448","206848575723.831","211715472213.468","222003068311.629","200727579044.118","189717174596.868","211408285408.843",
"Tuvalu","TUV","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","537502326.256217","508648122.308441","572500378.726679","765667178.254712","929865123.955396","1265179986.76669","1295157202.00484","1246175397.8983","1158589389.76143","1215107005.74186","1361321125.40034","1765886968.41907","1899705850.34205","2164237172.08564","2520433571.01967","2863589346.65988","3182543919.32263","4067939493.0506","5103840258.37341","4964364008.53635","5887856348.64226","7031990512.45666","8319948330.08844","7839547887.52987","9361467219.46446","9865403805.87767","9284479082.95595","",
"Uganda","UGA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","115605870.020964","107812368.972746","108245283.018868","146023060.796646","176115303.983229","226330532.212885","236694677.871148","244817927.170868","248459383.753501","251680672.268908","294257703.081232","280952380.952381","289215686.27451","281792717.086835","309129814.550642","204111111.111111","278700000","268764705.882353","330434782.608696","415000000","242000000","215000000","182500000","194000000","458913258.930495","483550235.277904","502570433.564887","517052814.079723","492900000","419712440.435691","311669506.548833","247948150.503814","250344420.67646","227444247.465385","348784843.388843","678725728.984333","722999697.873861","837552441.53814","634713533.002364","734918410.304017","659668069.160693","672714062.011288","692819583.930111","721542170.014055","1008178395.63728","1278134670.863","1518772911.93977","2055981499.07067","3457255934.12258","3137402247.92411","3458309596.08135","3836990750.59731","4672952121.14002","4993223797.01384","4959004727.2278","4998895354.93485","4474230553.59117","4792874799.87541",
